,neighborhood,category,year,time,value
51727,Jamaica Plain,Property Related Damage,2015,12,1
51728,Jamaica Plain,Property Related Damage,2015,14,2
51729,Jamaica Plain,Property Related Damage,2015,16,2
51730,Jamaica Plain,Property Related Damage,2015,18,7
51731,Jamaica Plain,Property Related Damage,2016,07,1
51732,Jamaica Plain,Property Related Damage,2016,09,2
51733,Jamaica Plain,Property Related Damage,2016,10,2
51734,Jamaica Plain,Property Related Damage,2016,12,1
51735,Jamaica Plain,Property Related Damage,2016,13,3
51736,Jamaica Plain,Property Related Damage,2016,16,3
51737,Jamaica Plain,Property Related Damage,2016,19,4
51738,Jamaica Plain,Property Related Damage,2016,22,1
51739,Jamaica Plain,Property Related Damage,2016,23,1
51740,Jamaica Plain,Property Related Damage,2017,03,1
51741,Jamaica Plain,Property Related Damage,2017,05,1
51742,Jamaica Plain,Property Related Damage,2017,08,2
51743,Jamaica Plain,Property Related Damage,2017,10,2
51744,Jamaica Plain,Property Related Damage,2017,11,2
51745,Jamaica Plain,Property Related Damage,2017,13,1
51746,Jamaica Plain,Property Related Damage,2017,14,1
51747,Jamaica Plain,Property Related Damage,2017,16,2
51748,Jamaica Plain,Property Related Damage,2017,18,2
51749,Jamaica Plain,Property Related Damage,2017,20,3
51750,Jamaica Plain,Property Related Damage,2018,08,1
51751,Jamaica Plain,Property Related Damage,2018,11,3
51752,Jamaica Plain,Property Related Damage,2018,12,1
51753,Jamaica Plain,Property Related Damage,2018,13,1
51754,Jamaica Plain,Property Related Damage,2018,14,2
51755,Jamaica Plain,Property Related Damage,2018,16,3
51756,Jamaica Plain,Property Related Damage,2018,17,5
51757,Jamaica Plain,Property Related Damage,2018,19,1
51758,Jamaica Plain,Property Related Damage,2018,23,1
51759,Jamaica Plain,Property Related Damage,2019,06,3
51760,Jamaica Plain,Property Related Damage,2019,08,1
51761,Jamaica Plain,Property Related Damage,2019,09,1
51762,Jamaica Plain,Property Related Damage,2019,11,1
51763,Jamaica Plain,Property Related Damage,2019,13,1
51764,Jamaica Plain,Property Related Damage,2019,14,1
51765,Jamaica Plain,Property Related Damage,2019,16,1
51766,Jamaica Plain,Property Related Damage,2019,19,1
51767,Jamaica Plain,Prostitution,2016,19,1
51768,Jamaica Plain,PubDrink,2012,01,1
51769,Jamaica Plain,PubDrink,2012,05,1
51770,Jamaica Plain,PubDrink,2012,06,1
51771,Jamaica Plain,PubDrink,2012,10,1
51772,Jamaica Plain,PubDrink,2013,02,1
51773,Jamaica Plain,PubDrink,2013,05,1
51774,Jamaica Plain,PubDrink,2013,09,1
51775,Jamaica Plain,PubDrink,2013,10,2
51776,Jamaica Plain,PubDrink,2014,01,2
51777,Jamaica Plain,PubDrink,2014,03,2
51778,Jamaica Plain,PubDrink,2014,04,2
51779,Jamaica Plain,PubDrink,2014,07,1
51780,Jamaica Plain,PubDrink,2014,08,4
51781,Jamaica Plain,PubDrink,2014,09,2
51782,Jamaica Plain,PubDrink,2014,10,1
51783,Jamaica Plain,PubDrink,2014,11,1
51784,Jamaica Plain,PubDrink,2014,12,1
51785,Jamaica Plain,PubDrink,2015,06,1
51786,Jamaica Plain,Recovered Stolen Property,2012,01,7
51787,Jamaica Plain,Recovered Stolen Property,2012,02,7
51788,Jamaica Plain,Recovered Stolen Property,2012,03,3
51789,Jamaica Plain,Recovered Stolen Property,2012,04,10
51790,Jamaica Plain,Recovered Stolen Property,2012,05,5
51791,Jamaica Plain,Recovered Stolen Property,2012,06,7
51792,Jamaica Plain,Recovered Stolen Property,2012,07,2
51793,Jamaica Plain,Recovered Stolen Property,2012,08,6
51794,Jamaica Plain,Recovered Stolen Property,2012,09,14
51795,Jamaica Plain,Recovered Stolen Property,2012,10,4
51796,Jamaica Plain,Recovered Stolen Property,2012,11,4
51797,Jamaica Plain,Recovered Stolen Property,2012,12,5
51798,Jamaica Plain,Recovered Stolen Property,2013,01,12
51799,Jamaica Plain,Recovered Stolen Property,2013,02,15
51800,Jamaica Plain,Recovered Stolen Property,2013,03,14
51801,Jamaica Plain,Recovered Stolen Property,2013,04,8
51802,Jamaica Plain,Recovered Stolen Property,2013,05,9
51803,Jamaica Plain,Recovered Stolen Property,2013,06,13
51804,Jamaica Plain,Recovered Stolen Property,2013,07,11
51805,Jamaica Plain,Recovered Stolen Property,2013,08,9
51806,Jamaica Plain,Recovered Stolen Property,2013,09,15
51807,Jamaica Plain,Recovered Stolen Property,2013,10,19
51808,Jamaica Plain,Recovered Stolen Property,2013,11,18
51809,Jamaica Plain,Recovered Stolen Property,2013,12,12
51810,Jamaica Plain,Recovered Stolen Property,2014,01,18
51811,Jamaica Plain,Recovered Stolen Property,2014,02,13
51812,Jamaica Plain,Recovered Stolen Property,2014,03,13
51813,Jamaica Plain,Recovered Stolen Property,2014,04,6
51814,Jamaica Plain,Recovered Stolen Property,2014,05,7
51815,Jamaica Plain,Recovered Stolen Property,2014,06,10
51816,Jamaica Plain,Recovered Stolen Property,2014,07,18
51817,Jamaica Plain,Recovered Stolen Property,2014,08,15
51818,Jamaica Plain,Recovered Stolen Property,2014,09,10
51819,Jamaica Plain,Recovered Stolen Property,2014,10,19
51820,Jamaica Plain,Recovered Stolen Property,2014,11,18
51821,Jamaica Plain,Recovered Stolen Property,2014,12,22
51822,Jamaica Plain,Recovered Stolen Property,2015,01,4
51823,Jamaica Plain,Recovered Stolen Property,2015,02,2
51824,Jamaica Plain,Recovered Stolen Property,2015,03,2
51825,Jamaica Plain,Recovered Stolen Property,2015,04,3
51826,Jamaica Plain,Recovered Stolen Property,2015,05,2
51827,Jamaica Plain,Recovered Stolen Property,2015,06,3
51828,Jamaica Plain,Recovered Stolen Property,2015,07,1
51829,Jamaica Plain,Recovered Stolen Property,2015,08,3
51830,Jamaica Plain,Recovered Stolen Property,2015,09,3
51831,Jamaica Plain,Recovered Stolen Property,2015,10,14
51832,Jamaica Plain,Recovered Stolen Property,2015,11,2
51833,Jamaica Plain,Recovered Stolen Property,2015,12,6
51834,Jamaica Plain,Recovered Stolen Property,2015,14,1
51835,Jamaica Plain,Recovered Stolen Property,2015,15,1
51836,Jamaica Plain,Recovered Stolen Property,2015,16,1
51837,Jamaica Plain,Recovered Stolen Property,2015,19,1
51838,Jamaica Plain,Recovered Stolen Property,2015,22,1
51839,Jamaica Plain,Recovered Stolen Property,2016,01,1
51840,Jamaica Plain,Recovered Stolen Property,2016,02,1
51841,Jamaica Plain,Recovered Stolen Property,2016,03,1
51842,Jamaica Plain,Recovered Stolen Property,2016,06,1
51843,Jamaica Plain,Recovered Stolen Property,2016,07,1
51844,Jamaica Plain,Recovered Stolen Property,2016,09,1
51845,Jamaica Plain,Recovered Stolen Property,2016,10,2
51846,Jamaica Plain,Recovered Stolen Property,2016,11,4
51847,Jamaica Plain,Recovered Stolen Property,2016,12,4
51848,Jamaica Plain,Recovered Stolen Property,2016,14,1
51849,Jamaica Plain,Recovered Stolen Property,2016,15,2
51850,Jamaica Plain,Recovered Stolen Property,2016,17,2
51851,Jamaica Plain,Recovered Stolen Property,2016,18,1
51852,Jamaica Plain,Recovered Stolen Property,2016,20,1
51853,Jamaica Plain,Recovered Stolen Property,2016,21,2
51854,Jamaica Plain,Recovered Stolen Property,2016,22,2
51855,Jamaica Plain,Recovered Stolen Property,2017,01,1
51856,Jamaica Plain,Recovered Stolen Property,2017,06,2
51857,Jamaica Plain,Recovered Stolen Property,2017,09,1
51858,Jamaica Plain,Recovered Stolen Property,2017,12,1
51859,Jamaica Plain,Recovered Stolen Property,2017,14,2
51860,Jamaica Plain,Recovered Stolen Property,2017,17,1
51861,Jamaica Plain,Recovered Stolen Property,2017,19,1
51862,Jamaica Plain,Recovered Stolen Property,2017,20,1
51863,Jamaica Plain,Recovered Stolen Property,2017,22,2
51864,Jamaica Plain,Recovered Stolen Property,2018,00,1
51865,Jamaica Plain,Recovered Stolen Property,2018,03,1
51866,Jamaica Plain,Recovered Stolen Property,2018,05,1
51867,Jamaica Plain,Recovered Stolen Property,2018,06,2
51868,Jamaica Plain,Recovered Stolen Property,2018,08,1
51869,Jamaica Plain,Recovered Stolen Property,2018,09,1
51870,Jamaica Plain,Recovered Stolen Property,2018,10,2
51871,Jamaica Plain,Recovered Stolen Property,2018,11,2
51872,Jamaica Plain,Recovered Stolen Property,2018,12,1
51873,Jamaica Plain,Recovered Stolen Property,2018,13,3
51874,Jamaica Plain,Recovered Stolen Property,2018,14,2
51875,Jamaica Plain,Recovered Stolen Property,2018,15,1
51876,Jamaica Plain,Recovered Stolen Property,2018,17,1
51877,Jamaica Plain,Recovered Stolen Property,2018,18,2
51878,Jamaica Plain,Recovered Stolen Property,2018,19,2
51879,Jamaica Plain,Recovered Stolen Property,2018,20,1
51880,Jamaica Plain,Recovered Stolen Property,2018,21,1
51881,Jamaica Plain,Recovered Stolen Property,2018,22,1
51882,Jamaica Plain,Recovered Stolen Property,2019,00,1
51883,Jamaica Plain,Recovered Stolen Property,2019,07,1
51884,Jamaica Plain,Recovered Stolen Property,2019,11,1
51885,Jamaica Plain,Recovered Stolen Property,2019,15,1
51886,Jamaica Plain,Recovered Stolen Property,2019,16,1
51887,Jamaica Plain,Recovered Stolen Property,2019,17,2
51888,Jamaica Plain,Recovered Stolen Property,2019,18,2
51889,Jamaica Plain,Recovered Stolen Property,2019,21,1
51890,Jamaica Plain,Residential Burglary,2012,01,2
51891,Jamaica Plain,Residential Burglary,2012,02,4
51892,Jamaica Plain,Residential Burglary,2012,03,5
51893,Jamaica Plain,Residential Burglary,2012,04,5
51894,Jamaica Plain,Residential Burglary,2012,05,11
51895,Jamaica Plain,Residential Burglary,2012,06,10
51896,Jamaica Plain,Residential Burglary,2012,07,14
51897,Jamaica Plain,Residential Burglary,2012,08,14
51898,Jamaica Plain,Residential Burglary,2012,09,10
51899,Jamaica Plain,Residential Burglary,2012,10,12
51900,Jamaica Plain,Residential Burglary,2012,11,9
51901,Jamaica Plain,Residential Burglary,2012,12,6
51902,Jamaica Plain,Residential Burglary,2013,01,15
51903,Jamaica Plain,Residential Burglary,2013,02,12
51904,Jamaica Plain,Residential Burglary,2013,03,12
51905,Jamaica Plain,Residential Burglary,2013,04,15
51906,Jamaica Plain,Residential Burglary,2013,05,15
51907,Jamaica Plain,Residential Burglary,2013,06,14
51908,Jamaica Plain,Residential Burglary,2013,07,21
51909,Jamaica Plain,Residential Burglary,2013,08,31
51910,Jamaica Plain,Residential Burglary,2013,09,25
51911,Jamaica Plain,Residential Burglary,2013,10,22
51912,Jamaica Plain,Residential Burglary,2013,11,22
51913,Jamaica Plain,Residential Burglary,2013,12,30
51914,Jamaica Plain,Residential Burglary,2014,01,10
51915,Jamaica Plain,Residential Burglary,2014,02,9
51916,Jamaica Plain,Residential Burglary,2014,03,13
51917,Jamaica Plain,Residential Burglary,2014,04,7
51918,Jamaica Plain,Residential Burglary,2014,05,12
51919,Jamaica Plain,Residential Burglary,2014,06,22
51920,Jamaica Plain,Residential Burglary,2014,07,15
51921,Jamaica Plain,Residential Burglary,2014,08,20
51922,Jamaica Plain,Residential Burglary,2014,09,22
51923,Jamaica Plain,Residential Burglary,2014,10,20
51924,Jamaica Plain,Residential Burglary,2014,11,13
51925,Jamaica Plain,Residential Burglary,2014,12,14
51926,Jamaica Plain,Residential Burglary,2015,00,5
51927,Jamaica Plain,Residential Burglary,2015,01,7
51928,Jamaica Plain,Residential Burglary,2015,02,5
51929,Jamaica Plain,Residential Burglary,2015,03,1
51930,Jamaica Plain,Residential Burglary,2015,04,3
51931,Jamaica Plain,Residential Burglary,2015,05,4
51932,Jamaica Plain,Residential Burglary,2015,06,6
51933,Jamaica Plain,Residential Burglary,2015,07,9
51934,Jamaica Plain,Residential Burglary,2015,08,11
51935,Jamaica Plain,Residential Burglary,2015,09,20
51936,Jamaica Plain,Residential Burglary,2015,10,5
51937,Jamaica Plain,Residential Burglary,2015,11,14
51938,Jamaica Plain,Residential Burglary,2015,12,13
51939,Jamaica Plain,Residential Burglary,2015,13,3
51940,Jamaica Plain,Residential Burglary,2015,14,7
51941,Jamaica Plain,Residential Burglary,2015,15,8
51942,Jamaica Plain,Residential Burglary,2015,16,7
51943,Jamaica Plain,Residential Burglary,2015,17,9
51944,Jamaica Plain,Residential Burglary,2015,18,4
51945,Jamaica Plain,Residential Burglary,2015,19,3
51946,Jamaica Plain,Residential Burglary,2015,20,7
51947,Jamaica Plain,Residential Burglary,2015,21,5
51948,Jamaica Plain,Residential Burglary,2015,22,4
51949,Jamaica Plain,Residential Burglary,2015,23,5
51950,Jamaica Plain,Residential Burglary,2016,00,7
51951,Jamaica Plain,Residential Burglary,2016,01,1
51952,Jamaica Plain,Residential Burglary,2016,02,1
51953,Jamaica Plain,Residential Burglary,2016,03,3
51954,Jamaica Plain,Residential Burglary,2016,05,3
51955,Jamaica Plain,Residential Burglary,2016,06,1
51956,Jamaica Plain,Residential Burglary,2016,07,7
51957,Jamaica Plain,Residential Burglary,2016,08,2
51958,Jamaica Plain,Residential Burglary,2016,09,6
51959,Jamaica Plain,Residential Burglary,2016,10,5
51960,Jamaica Plain,Residential Burglary,2016,11,3
51961,Jamaica Plain,Residential Burglary,2016,12,13
51962,Jamaica Plain,Residential Burglary,2016,13,3
51963,Jamaica Plain,Residential Burglary,2016,14,6
51964,Jamaica Plain,Residential Burglary,2016,15,7
51965,Jamaica Plain,Residential Burglary,2016,16,3
51966,Jamaica Plain,Residential Burglary,2016,17,7
51967,Jamaica Plain,Residential Burglary,2016,18,18
51968,Jamaica Plain,Residential Burglary,2016,19,8
51969,Jamaica Plain,Residential Burglary,2016,20,10
51970,Jamaica Plain,Residential Burglary,2016,21,12
51971,Jamaica Plain,Residential Burglary,2016,22,8
51972,Jamaica Plain,Residential Burglary,2016,23,7
51973,Jamaica Plain,Residential Burglary,2017,00,5
51974,Jamaica Plain,Residential Burglary,2017,01,1
51975,Jamaica Plain,Residential Burglary,2017,02,1
51976,Jamaica Plain,Residential Burglary,2017,03,1
51977,Jamaica Plain,Residential Burglary,2017,04,2
51978,Jamaica Plain,Residential Burglary,2017,05,1
51979,Jamaica Plain,Residential Burglary,2017,06,2
51980,Jamaica Plain,Residential Burglary,2017,07,5
51981,Jamaica Plain,Residential Burglary,2017,08,7
51982,Jamaica Plain,Residential Burglary,2017,09,3
51983,Jamaica Plain,Residential Burglary,2017,10,2
51984,Jamaica Plain,Residential Burglary,2017,11,8
51985,Jamaica Plain,Residential Burglary,2017,12,8
51986,Jamaica Plain,Residential Burglary,2017,13,7
51987,Jamaica Plain,Residential Burglary,2017,14,5
51988,Jamaica Plain,Residential Burglary,2017,15,8
51989,Jamaica Plain,Residential Burglary,2017,16,8
51990,Jamaica Plain,Residential Burglary,2017,17,10
51991,Jamaica Plain,Residential Burglary,2017,18,8
51992,Jamaica Plain,Residential Burglary,2017,19,11
51993,Jamaica Plain,Residential Burglary,2017,20,5
51994,Jamaica Plain,Residential Burglary,2017,21,10
51995,Jamaica Plain,Residential Burglary,2017,22,5
51996,Jamaica Plain,Residential Burglary,2017,23,5
51997,Jamaica Plain,Residential Burglary,2018,00,4
51998,Jamaica Plain,Residential Burglary,2018,01,1
51999,Jamaica Plain,Residential Burglary,2018,02,3
52000,Jamaica Plain,Residential Burglary,2018,03,1
52001,Jamaica Plain,Residential Burglary,2018,04,2
52002,Jamaica Plain,Residential Burglary,2018,05,1
52003,Jamaica Plain,Residential Burglary,2018,06,3
52004,Jamaica Plain,Residential Burglary,2018,07,9
52005,Jamaica Plain,Residential Burglary,2018,08,4
52006,Jamaica Plain,Residential Burglary,2018,09,4
52007,Jamaica Plain,Residential Burglary,2018,10,6
52008,Jamaica Plain,Residential Burglary,2018,11,8
52009,Jamaica Plain,Residential Burglary,2018,12,6
52010,Jamaica Plain,Residential Burglary,2018,13,8
52011,Jamaica Plain,Residential Burglary,2018,14,6
52012,Jamaica Plain,Residential Burglary,2018,15,4
52013,Jamaica Plain,Residential Burglary,2018,16,4
52014,Jamaica Plain,Residential Burglary,2018,17,5
52015,Jamaica Plain,Residential Burglary,2018,18,2
52016,Jamaica Plain,Residential Burglary,2018,19,5
52017,Jamaica Plain,Residential Burglary,2018,20,3
52018,Jamaica Plain,Residential Burglary,2018,21,3
52019,Jamaica Plain,Residential Burglary,2018,22,3
52020,Jamaica Plain,Residential Burglary,2018,23,3
52021,Jamaica Plain,Residential Burglary,2019,00,1
52022,Jamaica Plain,Residential Burglary,2019,02,1
52023,Jamaica Plain,Residential Burglary,2019,03,2
52024,Jamaica Plain,Residential Burglary,2019,04,1
52025,Jamaica Plain,Residential Burglary,2019,06,2
52026,Jamaica Plain,Residential Burglary,2019,07,7
52027,Jamaica Plain,Residential Burglary,2019,08,7
52028,Jamaica Plain,Residential Burglary,2019,09,2
52029,Jamaica Plain,Residential Burglary,2019,10,3
52030,Jamaica Plain,Residential Burglary,2019,11,6
52031,Jamaica Plain,Residential Burglary,2019,12,2
52032,Jamaica Plain,Residential Burglary,2019,13,2
52033,Jamaica Plain,Residential Burglary,2019,14,4
52034,Jamaica Plain,Residential Burglary,2019,15,5
52035,Jamaica Plain,Residential Burglary,2019,16,5
52036,Jamaica Plain,Residential Burglary,2019,17,11
52037,Jamaica Plain,Residential Burglary,2019,18,1
52038,Jamaica Plain,Residential Burglary,2019,19,3
52039,Jamaica Plain,Residential Burglary,2019,20,9
52040,Jamaica Plain,Residential Burglary,2019,21,1
52041,Jamaica Plain,Residential Burglary,2019,22,2
52042,Jamaica Plain,Residential Burglary,2019,23,3
52043,Jamaica Plain,Restraining Order Violations,2012,05,1
52044,Jamaica Plain,Restraining Order Violations,2012,12,1
52045,Jamaica Plain,Restraining Order Violations,2013,01,1
52046,Jamaica Plain,Restraining Order Violations,2013,03,2
52047,Jamaica Plain,Restraining Order Violations,2013,04,1
52048,Jamaica Plain,Restraining Order Violations,2013,06,2
52049,Jamaica Plain,Restraining Order Violations,2013,08,1
52050,Jamaica Plain,Restraining Order Violations,2013,09,3
52051,Jamaica Plain,Restraining Order Violations,2013,10,1
52052,Jamaica Plain,Restraining Order Violations,2013,11,1
52053,Jamaica Plain,Restraining Order Violations,2013,12,2
52054,Jamaica Plain,Restraining Order Violations,2014,01,2
52055,Jamaica Plain,Restraining Order Violations,2014,02,1
52056,Jamaica Plain,Restraining Order Violations,2014,03,1
52057,Jamaica Plain,Restraining Order Violations,2014,05,1
52058,Jamaica Plain,Restraining Order Violations,2014,10,2
52059,Jamaica Plain,Restraining Order Violations,2014,11,1
52060,Jamaica Plain,Restraining Order Violations,2014,12,1
52061,Jamaica Plain,Restraining Order Violations,2015,01,1
52062,Jamaica Plain,Restraining Order Violations,2015,03,1
52063,Jamaica Plain,Restraining Order Violations,2015,05,2
52064,Jamaica Plain,Restraining Order Violations,2015,08,1
52065,Jamaica Plain,Restraining Order Violations,2015,09,1
52066,Jamaica Plain,Restraining Order Violations,2015,11,1
52067,Jamaica Plain,Restraining Order Violations,2015,12,0
52068,Jamaica Plain,Restraining Order Violations,2015,16,1
52069,Jamaica Plain,Restraining Order Violations,2015,20,1
52070,Jamaica Plain,Restraining Order Violations,2016,02,1
52071,Jamaica Plain,Restraining Order Violations,2016,07,1
52072,Jamaica Plain,Restraining Order Violations,2016,08,1
52073,Jamaica Plain,Restraining Order Violations,2016,09,1
52074,Jamaica Plain,Restraining Order Violations,2016,10,3
52075,Jamaica Plain,Restraining Order Violations,2016,11,1
52076,Jamaica Plain,Restraining Order Violations,2016,12,6
52077,Jamaica Plain,Restraining Order Violations,2016,13,2
52078,Jamaica Plain,Restraining Order Violations,2016,14,1
52079,Jamaica Plain,Restraining Order Violations,2016,15,1
52080,Jamaica Plain,Restraining Order Violations,2016,16,1
52081,Jamaica Plain,Restraining Order Violations,2016,20,1
52082,Jamaica Plain,Restraining Order Violations,2016,21,1
52083,Jamaica Plain,Restraining Order Violations,2016,22,2
52084,Jamaica Plain,Restraining Order Violations,2017,03,1
52085,Jamaica Plain,Restraining Order Violations,2017,07,1
52086,Jamaica Plain,Restraining Order Violations,2017,09,2
52087,Jamaica Plain,Restraining Order Violations,2017,10,1
52088,Jamaica Plain,Restraining Order Violations,2017,11,2
52089,Jamaica Plain,Restraining Order Violations,2017,12,1
52090,Jamaica Plain,Restraining Order Violations,2017,13,1
52091,Jamaica Plain,Restraining Order Violations,2017,14,1
52092,Jamaica Plain,Restraining Order Violations,2017,15,2
52093,Jamaica Plain,Restraining Order Violations,2017,16,1
52094,Jamaica Plain,Restraining Order Violations,2017,17,1
52095,Jamaica Plain,Restraining Order Violations,2017,19,1
52096,Jamaica Plain,Restraining Order Violations,2017,20,2
52097,Jamaica Plain,Restraining Order Violations,2018,00,1
